"2010-07-30","SELL","2010-07-02","BOLLINGER"
"2010-07-30","BUY","2010-07-13","BOLLINGER"
"2010-07-30","BUY","2010-07-22","BOLLINGER"
"2010-07-30","SELL","2010-07-20","BOLLINGER"
"2010-07-30","SELL","2010-07-28","BOLLINGER"
"2010-08-02","SELL","2010-06-29","BOLLINGER"
"2010-08-02","SELL","2010-07-02","BOLLINGER"
"2010-08-02","BUY","2010-07-13","BOLLINGER"
"2010-08-02","BUY","2010-07-22","BOLLINGER"
"2010-08-02","SELL","2010-07-20","BOLLINGER"
"2010-08-02","SELL","2010-07-28","BOLLINGER"
"2010-08-03","SELL","2010-06-29","BOLLINGER"
"2010-08-03","SELL","2010-07-02","BOLLINGER"
"2010-08-03","BUY","2010-07-13","BOLLINGER"
"2010-08-03","BUY","2010-07-22","BOLLINGER"
"2010-08-03","SELL","2010-07-20","BOLLINGER"
"2010-08-03","SELL","2010-07-28","BOLLINGER"
"2010-08-03","SELL","2010-07-30","BOLLINGER"
"2010-08-04","SELL","2010-07-02","BOLLINGER"
"2010-08-04","BUY","2010-07-13","BOLLINGER"
"2010-08-04","BUY","2010-07-22","BOLLINGER"
"2010-08-04","SELL","2010-07-20","BOLLINGER"
"2010-08-04","SELL","2010-07-28","BOLLINGER"
"2010-08-04","SELL","2010-07-30","BOLLINGER"
"2010-08-05","SELL","2010-07-02","BOLLINGER"
"2010-08-05","BUY","2010-07-13","BOLLINGER"
"2010-08-05","BUY","2010-07-22","BOLLINGER"
"2010-08-05","SELL","2010-07-20","BOLLINGER"
"2010-08-05","SELL","2010-07-28","BOLLINGER"
"2010-08-05","SELL","2010-07-30","BOLLINGER"
"2010-08-06","SELL","2010-07-02","BOLLINGER"
"2010-08-06","BUY","2010-07-13","BOLLINGER"
"2010-08-06","BUY","2010-07-22","BOLLINGER"
"2010-08-06","SELL","2010-07-20","BOLLINGER"
